iteration,windtexter,application,total_cost,probability_type,probability_cost
357,Partial,millitary,170.67,interception_cost,2.67
358,Full,commercial,3.21,interception_cost,0.57
358,Baseline,government,650.25,interception_cost,2.25
358,Baseline,millitary,336.0,interception_cost,168.0
358,Partial,millitary,56.23,interception_cost,3.43
359,Full,commercial,3.42,interception_cost,0.57
359,Baseline,government,79.2,interception_cost,39.6
359,Full,government,4.5,interception_cost,0.75
359,Baseline,millitary,220.8,interception_cost,52.8
359,Partial,millitary,171.43,interception_cost,3.43
360,Partial,private,55.2,interception_cost,42.0
360,Baseline,millitary,56.23,interception_cost,3.43
360,Full,millitary,6.1,interception_cost,56.0
361,Full,private,14.06,interception_cost,0.29
361,Baseline,commercial,433.5,interception_cost,1.5
361,Partial,commercial,28.11,interception_cost,1.71
361,Full,government,4.57,interception_cost,42.0
361,Baseline,millitary,55.8,interception_cost,3.0
362,Partial,private,42.86,interception_cost,0.86
362,Baseline,commercial,85.33,interception_cost,1.33
362,Full,government,11.0,interception_cost,13.2
362,Full,millitary,5.67,interception_cost,1.14
363,Baseline,private,42.67,interception_cost,0.67
363,Partial,commercial,168.0,interception_cost,84.0
363,Partial,government,42.17,interception_cost,2.57
363,Full,government,42.17,interception_cost,0.86
363,Full,millitary,6.43,interception_cost,1.14
364,Full,government,42.17,interception_cost,0.86
365,Partial,private,14.06,interception_cost,0.86
366,Partial,commercial,110.4,interception_cost,84.0
366,Full,commercial,110.4,interception_cost,0.57
366,Baseline,government,41.6,interception_cost,2.0
366,Baseline,millitary,1272.0,interception_cost,864.0
367,Full,private,42.67,interception_cost,0.25
367,Full,commercial,85.71,interception_cost,0.57
367,Partial,millitary,220.8,interception_cost,168.0
367,Full,millitary,220.8,interception_cost,17.6
368,Baseline,private,16.2,interception_cost,3.0
368,Partial,private,42.86,interception_cost,0.86
368,Baseline,commercial,168.0,interception_cost,84.0
368,Partial,commercial,168.0,interception_cost,84.0
368,Full,commercial,168.0,interception_cost,28.0
368,Full,government,4.5,interception_cost,42.0
368,Baseline,millitary,180.0,interception_cost,12.0
369,Partial,commercial,28.11,interception_cost,1.71
369,Partial,millitary,105.6,interception_cost,52.8
370,Baseline,private,219.0,interception_cost,3.0
370,Partial,commercial,28.11,interception_cost,1.71
370,Partial,government,252.0,interception_cost,126.0
370,Baseline,millitary,56.23,interception_cost,3.43
371,Baseline,private,144.0,interception_cost,102.0
371,Full,commercial,3.42,interception_cost,0.44
371,Baseline,government,42.17,interception_cost,2.57
371,Partial,government,79.2,interception_cost,39.6
372,Baseline,commercial,27.9,interception_cost,1.5
372,Baseline,government,650.0,interception_cost,2.0
372,Partial,government,41.6,interception_cost,2.0
372,Full,government,41.6,interception_cost,0.86
372,Baseline,millitary,220.8,interception_cost,52.8
372,Partial,millitary,171.0,interception_cost,3.0
372,Full,millitary,171.0,interception_cost,1.14
373,Partial,private,42.86,interception_cost,0.86
373,Full,private,42.86,interception_cost,0.22
373,Baseline,commercial,32.4,interception_cost,6.0
373,Baseline,government,1296.0,interception_cost,648.0
374,Baseline,private,216.86,interception_cost,0.86
374,Full,government,5.14,interception_cost,0.75
375,Partial,private,42.67,interception_cost,0.67
375,Partial,commercial,85.71,interception_cost,1.71
375,Partial,government,41.85,interception_cost,2.25
375,Baseline,millitary,410.67,interception_cost,2.67
376,Baseline,private,144.0,interception_cost,102.0
376,Full,private,1.53,interception_cost,4.4
376,Baseline,commercial,52.8,interception_cost,26.4
377,Baseline,commercial,85.71,interception_cost,1.71
377,Partial,commercial,85.71,interception_cost,1.71
377,Full,commercial,85.71,interception_cost,28.0
377,Baseline,government,774.0,interception_cost,126.0
377,Baseline,millitary,170.67,interception_cost,2.67
377,Partial,millitary,105.6,interception_cost,52.8
378,Partial,commercial,52.8,interception_cost,26.4
378,Baseline,government,432.0,interception_cost,306.0
379,Partial,private,42.75,interception_cost,0.75
379,Full,private,42.75,interception_cost,4.4
379,Baseline,commercial,52.8,interception_cost,26.4
379,Partial,government,41.6,interception_cost,2.0
379,Baseline,millitary,420.0,interception_cost,12.0
380,Partial,private,16.2,interception_cost,3.0
380,Baseline,commercial,205.5,interception_cost,1.5
380,Baseline,government,345.6,interception_cost,306.0
380,Full,government,5.14,interception_cost,13.2
380,Baseline,millitary,411.0,interception_cost,3.0
381,Baseline,private,102.86,interception_cost,0.86
381,Partial,private,42.86,interception_cost,0.86
381,Baseline,commercial,205.71,interception_cost,1.71
381,Full,commercial,85.33,interception_cost,0.57
381,Partial,government,41.85,interception_cost,2.25
381,Full,government,41.85,interception_cost,0.86
382,Baseline,private,102.67,interception_cost,0.67
382,Full,private,42.75,interception_cost,4.4
382,Baseline,government,79.2,interception_cost,39.6
382,Partial,government,165.6,interception_cost,126.0
382,Partial,millitary,56.23,interception_cost,3.43
383,Partial,private,13.87,interception_cost,0.67
383,Full,government,5.14,interception_cost,0.75
383,Full,millitary,6.0,interception_cost,1.14
384,Baseline,government,165.6,interception_cost,39.6
385,Full,private,13.95,interception_cost,0.22
385,Baseline,commercial,288.0,interception_cost,204.0
385,Full,millitary,6.86,interception_cost,17.6
386,Baseline,commercial,110.4,interception_cost,26.4
386,Baseline,government,165.6,interception_cost,126.0
386,Full,government,4.82,interception_cost,0.86
387,Partial,commercial,27.9,interception_cost,1.5
387,Full,commercial,27.9,interception_cost,0.57
387,Partial,government,165.6,interception_cost,39.6
387,Baseline,millitary,576.0,interception_cost,168.0
388,Baseline,private,55.2,interception_cost,13.2
388,Full,private,1.5,interception_cost,0.22
388,Baseline,commercial,28.11,interception_cost,1.71
388,Baseline,government,42.17,interception_cost,2.57
389,Partial,private,42.67,interception_cost,0.67
389,Full,government,4.25,interception_cost,0.86
389,Baseline,millitary,64.8,interception_cost,12.0
390,Baseline,private,16.2,interception_cost,3.0
390,Full,private,3.86,interception_cost,0.22
390,Partial,commercial,85.5,interception_cost,1.5
390,Full,commercial,85.5,interception_cost,2.0
390,Partial,government,41.85,interception_cost,2.25
390,Partial,millitary,105.6,interception_cost,52.8
391,Baseline,private,16.2,interception_cost,3.0
391,Partial,private,14.06,interception_cost,0.86
391,Full,private,14.06,interception_cost,0.29
391,Partial,commercial,85.33,interception_cost,1.33
391,Baseline,government,79.2,interception_cost,39.6
391,Baseline,millitary,411.0,interception_cost,3.0
391,Partial,millitary,171.43,interception_cost,3.43
391,Full,millitary,171.43,interception_cost,1.0
392,Baseline,government,79.2,interception_cost,39.6
393,Baseline,government,308.57,interception_cost,2.57
393,Partial,government,41.85,interception_cost,2.25
393,Full,government,41.85,interception_cost,13.2
393,Baseline,millitary,55.47,interception_cost,2.67
394,Baseline,private,13.87,interception_cost,0.67
394,Baseline,government,79.2,interception_cost,39.6
394,Partial,government,128.57,interception_cost,2.57
394,Baseline,millitary,411.43,interception_cost,3.43
394,Partial,millitary,171.43,interception_cost,3.43
395,Full,commercial,2.66,interception_cost,0.57
395,Baseline,government,308.25,interception_cost,2.25
395,Partial,government,165.6,interception_cost,126.0
395,Baseline,millitary,420.0,interception_cost,12.0
395,Partial,millitary,56.23,interception_cost,3.43
395,Full,millitary,56.23,interception_cost,1.0
396,Baseline,private,105.0,interception_cost,3.0
396,Baseline,commercial,90.0,interception_cost,6.0
396,Baseline,government,308.57,interception_cost,2.57
396,Full,government,4.57,interception_cost,42.0
396,Baseline,millitary,460.8,interception_cost,52.8
397,Baseline,private,13.87,interception_cost,0.67
397,Full,government,4.82,interception_cost,0.67
397,Baseline,millitary,180.0,interception_cost,12.0
397,Full,millitary,6.1,interception_cost,17.6
398,Baseline,private,45.0,interception_cost,3.0
398,Partial,private,26.4,interception_cost,13.2
398,Full,private,26.4,interception_cost,0.25
398,Partial,commercial,28.11,interception_cost,1.71
399,Partial,private,42.86,interception_cost,0.86
399,Full,private,42.86,interception_cost,4.4
399,Full,commercial,85.71,interception_cost,0.57
399,Full,government,4.82,interception_cost,0.67
399,Baseline,millitary,170.67,interception_cost,2.67
400,Partial,government,165.6,interception_cost,39.6
401,Full,private,1.61,interception_cost,4.4
401,Partial,commercial,110.4,interception_cost,84.0
401,Full,government,4.0,interception_cost,0.67
402,Full,private,14.06,interception_cost,0.22
402,Baseline,commercial,90.0,interception_cost,6.0
402,Full,commercial,3.21,interception_cost,0.5
403,Baseline,private,13.95,interception_cost,0.75
403,Baseline,commercial,168.0,interception_cost,84.0
403,Partial,commercial,27.9,interception_cost,1.5
403,Full,commercial,27.9,interception_cost,28.0
403,Baseline,government,42.17,interception_cost,2.57
403,Baseline,millitary,916.8,interception_cost,52.8
404,Baseline,commercial,32.4,interception_cost,6.0
404,Baseline,government,432.0,interception_cost,126.0
404,Partial,government,128.25,interception_cost,2.25
404,Full,millitary,15.0,interception_cost,56.0
405,Baseline,millitary,170.67,interception_cost,2.67
406,Baseline,commercial,168.0,interception_cost,84.0
406,Baseline,government,315.0,interception_cost,9.0
406,Baseline,millitary,220.8,interception_cost,52.8
407,Baseline,private,55.2,interception_cost,42.0
407,Full,commercial,2.66,interception_cost,0.57
407,Baseline,government,41.85,interception_cost,2.25
407,Partial,government,128.57,interception_cost,2.57
407,Baseline,millitary,220.8,interception_cost,52.8
407,Partial,millitary,55.8,interception_cost,3.0
408,Baseline,private,13.95,interception_cost,0.75
408,Full,private,42.75,interception_cost,0.25
408,Baseline,commercial,168.0,interception_cost,84.0
408,Partial,commercial,28.11,interception_cost,1.71
409,Baseline,private,13.95,interception_cost,0.75
409,Full,private,42.75,interception_cost,4.4
409,Baseline,commercial,288.0,interception_cost,204.0
409,Partial,commercial,52.8,interception_cost,26.4
409,Full,government,5.14,interception_cost,0.75
409,Baseline,millitary,220.8,interception_cost,168.0
409,Full,millitary,6.1,interception_cost,56.0
410,Partial,private,13.95,interception_cost,0.75
410,Full,private,13.95,interception_cost,4.4
410,Baseline,commercial,52.8,interception_cost,26.4
410,Partial,commercial,85.5,interception_cost,1.5
410,Baseline,government,657.0,interception_cost,9.0
410,Partial,millitary,171.43,interception_cost,3.43
411,Baseline,commercial,168.0,interception_cost,84.0
412,Baseline,private,26.4,interception_cost,13.2
412,Partial,private,55.2,interception_cost,13.2
412,Full,commercial,85.5,interception_cost,8.8
412,Baseline,millitary,420.0,interception_cost,12.0
413,Partial,private,13.95,interception_cost,0.75
413,Full,commercial,3.04,interception_cost,28.0
413,Partial,government,128.25,interception_cost,2.25
413,Full,government,128.25,interception_cost,0.75
413,Partial,millitary,220.8,interception_cost,52.8
414,Partial,private,16.2,interception_cost,3.0
414,Full,commercial,3.21,interception_cost,28.0
414,Baseline,government,432.0,interception_cost,126.0
414,Full,government,42.17,interception_cost,0.67
414,Baseline,millitary,576.0,interception_cost,408.0
415,Partial,commercial,27.9,interception_cost,1.5
415,Partial,millitary,220.8,interception_cost,52.8
415,Full,millitary,220.8,interception_cost,1.14
416,Partial,private,42.75,interception_cost,0.75
416,Baseline,commercial,85.5,interception_cost,1.5
416,Partial,commercial,28.11,interception_cost,1.71
416,Full,commercial,28.11,interception_cost,28.0
416,Baseline,government,128.57,interception_cost,2.57
416,Baseline,millitary,64.8,interception_cost,12.0
416,Partial,millitary,170.67,interception_cost,2.67
417,Full,private,14.06,interception_cost,0.29
417,Baseline,millitary,55.47,interception_cost,2.67
418,Partial,government,128.0,interception_cost,2.0
418,Partial,millitary,56.23,interception_cost,3.43
419,Baseline,private,13.95,interception_cost,0.75
419,Baseline,commercial,230.4,interception_cost,204.0
419,Partial,millitary,336.0,interception_cost,168.0
419,Full,millitary,336.0,interception_cost,1.0
420,Baseline,private,55.2,interception_cost,13.2
420,Partial,commercial,27.73,interception_cost,1.33
420,Full,commercial,27.73,interception_cost,0.5
420,Baseline,government,954.0,interception_cost,306.0
421,Baseline,commercial,110.4,interception_cost,26.4
421,Partial,commercial,52.8,interception_cost,26.4
421,Full,commercial,52.8,interception_cost,0.57
421,Partial,government,42.17,interception_cost,2.57
421,Full,government,42.17,interception_cost,0.75
421,Baseline,millitary,411.0,interception_cost,3.0
422,Partial,private,13.87,interception_cost,0.67
422,Full,private,13.87,interception_cost,4.4
422,Baseline,commercial,27.73,interception_cost,1.33
422,Full,commercial,3.04,interception_cost,0.57
422,Partial,government,128.0,interception_cost,2.0
422,Full,government,128.0,interception_cost,0.67
423,Baseline,commercial,85.33,interception_cost,1.33
423,Baseline,government,345.6,interception_cost,306.0
423,Full,government,5.14,interception_cost,42.0
423,Baseline,millitary,220.8,interception_cost,52.8
424,Baseline,commercial,230.4,interception_cost,204.0
424,Full,commercial,2.66,interception_cost,0.57
424,Baseline,government,41.85,interception_cost,2.25
424,Partial,government,41.6,interception_cost,2.0
424,Full,government,41.6,interception_cost,0.75
425,Baseline,government,1296.0,interception_cost,648.0
425,Partial,government,252.0,interception_cost,126.0
425,Partial,millitary,55.8,interception_cost,3.0
426,Baseline,private,318.0,interception_cost,102.0
426,Partial,private,84.0,interception_cost,42.0
426,Baseline,government,48.6,interception_cost,9.0
427,Baseline,commercial,85.71,interception_cost,1.71
427,Baseline,government,650.25,interception_cost,2.25
428,Baseline,private,42.86,interception_cost,0.86
428,Full,private,3.67,interception_cost,14.0
428,Baseline,government,128.57,interception_cost,2.57
428,Partial,government,128.0,interception_cost,2.0
428,Partial,millitary,56.23,interception_cost,3.43
429,Full,private,42.75,interception_cost,0.29
429,Baseline,government,954.0,interception_cost,648.0
429,Full,millitary,6.1,interception_cost,1.0
430,Baseline,commercial,85.5,interception_cost,1.5
430,Partial,commercial,52.8,interception_cost,26.4
430,Partial,millitary,55.8,interception_cost,3.0
