iteration,windtexter,application,total_cost,probability_type,probability_cost
407,Baseline,commercial,110.4,interception_cost,84.0
407,Full,commercial,3.21,interception_cost,0.57
407,Partial,government,42.17,interception_cost,2.57
407,Baseline,millitary,576.0,interception_cost,408.0
407,Full,millitary,6.43,interception_cost,17.6
408,Baseline,private,115.2,interception_cost,13.2
408,Full,private,1.72,interception_cost,0.29
408,Baseline,government,48.6,interception_cost,9.0
408,Full,government,4.5,interception_cost,0.75
409,Baseline,private,102.86,interception_cost,0.86
409,Partial,commercial,28.11,interception_cost,1.71
409,Full,commercial,28.11,interception_cost,0.57
409,Baseline,millitary,64.8,interception_cost,12.0
410,Full,private,3.86,interception_cost,0.29
410,Baseline,commercial,205.5,interception_cost,1.5
410,Partial,commercial,110.4,interception_cost,84.0
410,Baseline,millitary,411.43,interception_cost,3.43
411,Full,private,1.61,interception_cost,14.0
411,Full,commercial,85.71,interception_cost,0.44
411,Partial,government,42.17,interception_cost,2.57
411,Partial,millitary,170.67,interception_cost,2.67
412,Baseline,private,102.67,interception_cost,0.67
412,Partial,government,128.25,interception_cost,2.25
412,Baseline,millitary,336.0,interception_cost,168.0
413,Baseline,private,45.0,interception_cost,3.0
414,Partial,commercial,85.5,interception_cost,1.5
414,Baseline,government,308.0,interception_cost,2.0
414,Partial,millitary,55.8,interception_cost,3.0
415,Baseline,commercial,516.0,interception_cost,432.0
415,Baseline,government,165.6,interception_cost,39.6
415,Baseline,millitary,420.0,interception_cost,12.0
415,Partial,millitary,55.47,interception_cost,2.67
416,Baseline,private,42.86,interception_cost,0.86
416,Full,private,1.72,interception_cost,0.25
416,Full,commercial,3.0,interception_cost,0.57
416,Partial,government,128.57,interception_cost,2.57
416,Baseline,millitary,171.43,interception_cost,3.43
416,Partial,millitary,171.43,interception_cost,3.43
417,Baseline,private,55.2,interception_cost,42.0
417,Partial,private,42.86,interception_cost,0.86
417,Partial,commercial,168.0,interception_cost,84.0
417,Full,commercial,168.0,interception_cost,28.0
417,Baseline,government,41.85,interception_cost,2.25
418,Baseline,private,42.86,interception_cost,0.86
418,Baseline,government,954.0,interception_cost,648.0
418,Baseline,millitary,410.67,interception_cost,2.67
418,Partial,millitary,56.23,interception_cost,3.43
419,Full,commercial,7.33,interception_cost,0.44
419,Baseline,government,135.0,interception_cost,9.0
419,Partial,government,252.0,interception_cost,126.0
419,Full,government,252.0,interception_cost,42.0
420,Full,private,14.06,interception_cost,0.22
420,Partial,government,79.2,interception_cost,39.6
421,Full,millitary,6.86,interception_cost,1.14
422,Baseline,private,13.87,interception_cost,0.67
422,Partial,private,84.0,interception_cost,42.0
422,Baseline,commercial,85.33,interception_cost,1.33
422,Baseline,millitary,410.67,interception_cost,2.67
423,Partial,private,14.06,interception_cost,0.86
423,Full,private,14.06,interception_cost,0.22
423,Baseline,commercial,110.4,interception_cost,84.0
423,Partial,commercial,85.71,interception_cost,1.71
423,Baseline,government,308.25,interception_cost,2.25
424,Full,private,1.61,interception_cost,1.0
424,Baseline,commercial,516.0,interception_cost,84.0
425,Baseline,private,13.87,interception_cost,0.67
425,Partial,commercial,27.73,interception_cost,1.33
425,Full,commercial,27.73,interception_cost,0.44
425,Full,government,128.25,interception_cost,0.86
425,Partial,millitary,55.47,interception_cost,2.67
425,Full,millitary,55.47,interception_cost,17.6
426,Baseline,private,55.2,interception_cost,42.0
426,Full,commercial,3.21,interception_cost,8.8
426,Baseline,government,252.0,interception_cost,126.0
426,Partial,government,252.0,interception_cost,126.0
426,Baseline,millitary,105.6,interception_cost,52.8
426,Partial,millitary,220.8,interception_cost,168.0
426,Full,millitary,220.8,interception_cost,1.14
427,Partial,commercial,27.9,interception_cost,1.5
427,Full,commercial,27.9,interception_cost,0.57
428,Baseline,private,42.86,interception_cost,0.86
428,Partial,private,42.86,interception_cost,0.86
428,Full,private,42.86,interception_cost,0.22
428,Partial,commercial,85.71,interception_cost,1.71
428,Full,commercial,85.71,interception_cost,28.0
428,Baseline,government,41.85,interception_cost,2.25
428,Full,government,4.82,interception_cost,0.67
428,Baseline,millitary,64.8,interception_cost,12.0
428,Partial,millitary,170.67,interception_cost,2.67
429,Partial,private,55.2,interception_cost,42.0
429,Full,private,55.2,interception_cost,4.4
429,Full,commercial,28.11,interception_cost,8.8
430,Baseline,private,115.2,interception_cost,13.2
430,Partial,private,42.75,interception_cost,0.75
430,Full,private,42.75,interception_cost,0.25
430,Baseline,government,135.0,interception_cost,9.0
430,Partial,government,165.6,interception_cost,39.6
430,Full,government,165.6,interception_cost,0.86
431,Partial,private,42.67,interception_cost,0.67
431,Baseline,commercial,32.4,interception_cost,6.0
431,Partial,commercial,85.5,interception_cost,1.5
432,Baseline,private,105.0,interception_cost,3.0
432,Partial,private,14.06,interception_cost,0.86
432,Full,private,14.06,interception_cost,0.22
432,Baseline,commercial,516.0,interception_cost,84.0
432,Partial,government,252.0,interception_cost,126.0
432,Baseline,millitary,460.8,interception_cost,408.0
432,Partial,millitary,170.67,interception_cost,2.67
433,Baseline,private,144.0,interception_cost,102.0
433,Baseline,commercial,85.71,interception_cost,1.71
433,Partial,commercial,110.4,interception_cost,26.4
433,Baseline,government,432.0,interception_cost,126.0
433,Full,millitary,171.43,interception_cost,56.0
434,Baseline,private,13.87,interception_cost,0.67
434,Full,private,1.61,interception_cost,0.25
434,Partial,government,128.57,interception_cost,2.57
434,Full,government,128.57,interception_cost,0.86
434,Baseline,millitary,411.0,interception_cost,3.0
435,Partial,commercial,110.4,interception_cost,26.4
435,Baseline,government,79.2,interception_cost,39.6
435,Partial,millitary,55.47,interception_cost,2.67
436,Baseline,private,102.86,interception_cost,0.86
436,Full,commercial,28.11,interception_cost,8.8
436,Baseline,government,128.57,interception_cost,2.57
437,Partial,private,42.86,interception_cost,0.86
437,Full,commercial,28.11,interception_cost,0.57
437,Partial,government,128.57,interception_cost,2.57
437,Full,millitary,15.0,interception_cost,17.6
438,Full,commercial,27.9,interception_cost,0.57
438,Partial,millitary,105.6,interception_cost,52.8
438,Full,millitary,105.6,interception_cost,1.14
439,Full,private,42.67,interception_cost,4.4
439,Partial,millitary,220.8,interception_cost,168.0
440,Baseline,commercial,230.4,interception_cost,204.0
440,Full,commercial,3.04,interception_cost,0.5
440,Partial,government,128.0,interception_cost,2.0
440,Full,government,128.0,interception_cost,0.67
440,Partial,millitary,55.47,interception_cost,2.67
441,Baseline,commercial,205.71,interception_cost,1.71
441,Partial,government,128.57,interception_cost,2.57
441,Full,government,128.57,interception_cost,0.67
441,Baseline,millitary,55.47,interception_cost,2.67
441,Partial,millitary,171.43,interception_cost,3.43
442,Baseline,commercial,516.0,interception_cost,432.0
442,Partial,commercial,85.33,interception_cost,1.33
442,Baseline,government,48.6,interception_cost,9.0
442,Baseline,millitary,170.67,interception_cost,2.67
442,Full,millitary,55.47,interception_cost,17.6
443,Baseline,private,14.06,interception_cost,0.86
443,Partial,private,55.2,interception_cost,13.2
443,Full,commercial,85.71,interception_cost,28.0
443,Baseline,government,41.6,interception_cost,2.0
443,Partial,millitary,170.67,interception_cost,2.67
444,Baseline,commercial,27.9,interception_cost,1.5
444,Partial,commercial,85.71,interception_cost,1.71
444,Full,commercial,85.71,interception_cost,0.44
444,Baseline,government,48.6,interception_cost,9.0
444,Baseline,millitary,64.8,interception_cost,12.0
445,Baseline,private,55.2,interception_cost,13.2
445,Full,private,1.42,interception_cost,0.25
445,Full,commercial,85.71,interception_cost,0.5
445,Partial,government,128.57,interception_cost,2.57
445,Full,millitary,6.1,interception_cost,1.14
446,Baseline,private,14.06,interception_cost,0.86
446,Baseline,commercial,110.4,interception_cost,26.4
446,Partial,commercial,110.4,interception_cost,26.4
446,Baseline,millitary,170.67,interception_cost,2.67
447,Partial,private,42.75,interception_cost,0.75
447,Full,government,5.14,interception_cost,42.0
448,Full,private,14.06,interception_cost,0.22
448,Partial,commercial,32.4,interception_cost,6.0
449,Baseline,private,105.0,interception_cost,3.0
449,Full,private,42.86,interception_cost,0.22
449,Baseline,commercial,408.0,interception_cost,204.0
449,Partial,commercial,85.5,interception_cost,1.5
449,Partial,government,42.17,interception_cost,2.57
449,Baseline,millitary,867.43,interception_cost,3.43
449,Full,millitary,56.23,interception_cost,1.14
450,Baseline,private,55.2,interception_cost,42.0
450,Partial,private,55.2,interception_cost,13.2
450,Partial,commercial,110.4,interception_cost,84.0
450,Partial,government,165.6,interception_cost,39.6
